"","Gene","Species"
"2679","gopAga","272967at32523"
"2680","malTer","272967at32523"
"2681","mesTub","272967at32523"
"2682","pelCas","272967at32523"
"2683","pelSin","272967at32523"
"2684","plaMeg","272967at32523"
"2685","podExp","272967at32523"
"2686","terMex","272967at32523"
"2687","carIns","276072at32523"
"2688","cheAbi","276072at32523"
"2689","cheMyd","276072at32523"
"2690","chrPic","276072at32523"
"2691","cuoAmb","276072at32523"
"2692","cuoMcc","276072at32523"
"2693","derCor","276072at32523"
"2694","derMaw","276072at32523"
"2695","emySub","276072at32523"
"2696","gopAga","276072at32523"
"2697","malTer","276072at32523"
"2698","mesTub","276072at32523"
"2699","pelCas","276072at32523"
"2700","pelSin","276072at32523"
"2701","plaMeg","276072at32523"
"2702","podExp","276072at32523"
"2703","terMex","276072at32523"
"2704","mesTub","277530at32523"
"2705","pelCas","277530at32523"
"2706","pelSin","277530at32523"
"2707","podExp","277530at32523"
"2708","carIns","277691at32523"
"2709","cheAbi","277691at32523"
"2710","cheMyd","277691at32523"
"2711","cheSer","277691at32523"
"2712","chrPic","277691at32523"
"2713","cuoAmb","277691at32523"
"2714","derCor","277691at32523"
"2715","emySub","277691at32523"
"2716","gopAga","277691at32523"
"2717","malTer","277691at32523"
"2718","mesTub","277691at32523"
"2719","pelCas","277691at32523"
"2720","pelSin","277691at32523"
"2721","plaMeg","277691at32523"
"2722","podExp","277691at32523"
"2723","terMex","277691at32523"
"2724","cheAbi","277865at32523"
"2725","cheMyd","277865at32523"
"2726","cuoAmb","277865at32523"
"2727","cuoMcc","277865at32523"
"2728","gopAga","277865at32523"
"2729","podExp","278260at32523"
"2730","cheMyd","279478at32523"
"2731","pelSin","279478at32523"
"2732","cheAbi","279702at32523"
"2733","cheSer","279702at32523"
"2734","chrPic","279702at32523"
"2735","cuoAmb","279702at32523"
"2736","cuoMcc","279702at32523"
"2737","derCor","279702at32523"
"2738","derMaw","279702at32523"
"2739","emySub","279702at32523"
"2740","gopAga","279702at32523"
"2741","malTer","279702at32523"
"2742","mesTub","279702at32523"
"2743","pelCas","279702at32523"
"2744","pelSin","279702at32523"
"2745","plaMeg","279702at32523"
"2746","podExp","279702at32523"
"2747","terMex","279702at32523"
"2748","cuoAmb","280322at32523"
"2749","emySub","280322at32523"
"2750","mesTub","280322at32523"
"2751","pelCas","280322at32523"
"2752","pelSin","280322at32523"
"2753","podExp","280322at32523"
"2754","terMex","280322at32523"
"2755","carIns","28142at32523"
"2756","cheAbi","28142at32523"
"2757","cheMyd","28142at32523"
"2758","cheSer","28142at32523"
"2759","chrPic","28142at32523"
"2760","cuoAmb","28142at32523"
"2761","cuoMcc","28142at32523"
"2762","derMaw","28142at32523"
"2763","emySub","28142at32523"
"2764","gopAga","28142at32523"
"2765","malTer","28142at32523"
"2766","mesTub","28142at32523"
"2767","pelCas","28142at32523"
"2768","pelSin","28142at32523"
"2769","plaMeg","28142at32523"
"2770","podExp","28142at32523"
"2771","terMex","28142at32523"
"2772","derCor","281797at32523"
"2773","malTer","282663at32523"
"2774","carIns","282898at32523"
"2775","cheAbi","282898at32523"
"2776","cheMyd","282898at32523"
"2777","cheSer","282898at32523"
"2778","chrPic","282898at32523"
"2779","cuoAmb","282898at32523"
"2780","cuoMcc","282898at32523"
"2781","derCor","282898at32523"
"2782","derMaw","282898at32523"
"2783","emySub","282898at32523"
"2784","gopAga","282898at32523"
"2785","malTer","282898at32523"
"2786","mesTub","282898at32523"
"2787","pelCas","282898at32523"
"2788","pelSin","282898at32523"
"2789","plaMeg","282898at32523"
"2790","podExp","282898at32523"
"2791","carIns","283371at32523"
"2792","cheAbi","283371at32523"
"2793","chrPic","283371at32523"
"2794","cuoAmb","283371at32523"
"2795","cuoMcc","283371at32523"
"2796","derCor","283371at32523"
"2797","emySub","283371at32523"
"2798","gopAga","283371at32523"
"2799","malTer","283371at32523"
"2800","mesTub","283371at32523"
"2801","pelCas","283371at32523"
"2802","pelSin","283371at32523"
"2803","terMex","283371at32523"
"2804","carIns","283406at32523"
"2805","cheAbi","283406at32523"
"2806","cheMyd","283406at32523"
"2807","cheSer","283406at32523"
"2808","chrPic","283406at32523"
"2809","cuoAmb","283406at32523"
"2810","cuoMcc","283406at32523"
"2811","derCor","283406at32523"
"2812","derMaw","283406at32523"
"2813","gopAga","283406at32523"
"2814","malTer","283406at32523"
"2815","mesTub","283406at32523"
"2816","pelCas","283406at32523"
"2817","pelSin","283406at32523"
"2818","plaMeg","283406at32523"
"2819","podExp","283406at32523"
"2820","terMex","283406at32523"
"2821","carIns","283461at32523"
"2822","cheAbi","283461at32523"
"2823","cheMyd","283461at32523"
"2824","cheSer","283461at32523"
"2825","chrPic","283461at32523"
"2826","cuoAmb","283461at32523"
"2827","cuoMcc","283461at32523"
"2828","derCor","283461at32523"
"2829","derMaw","283461at32523"
"2830","emySub","283461at32523"
"2831","gopAga","283461at32523"
"2832","malTer","283461at32523"
"2833","mesTub","283461at32523"
"2834","pelCas","283461at32523"
"2835","pelSin","283461at32523"
"2836","plaMeg","283461at32523"
"2837","podExp","283461at32523"
"2838","terMex","283461at32523"
"2839","cheSer","283748at32523"
"2840","pelSin","283748at32523"
"2841","carIns","284008at32523"
"2842","cheMyd","284008at32523"
"2843","cheSer","284008at32523"
"2844","chrPic","284008at32523"
"2845","cuoAmb","284008at32523"
"2846","cuoMcc","284008at32523"
"2847","derCor","284008at32523"
"2848","derMaw","284008at32523"
"2849","emySub","284008at32523"
"2850","gopAga","284008at32523"
"2851","malTer","284008at32523"
"2852","mesTub","284008at32523"
"2853","pelCas","284008at32523"
"2854","pelSin","284008at32523"
"2855","plaMeg","284008at32523"
"2856","podExp","284008at32523"
"2857","terMex","284008at32523"
"2858","carIns","285773at32523"
"2859","cheAbi","285773at32523"
"2860","cheSer","285773at32523"
"2861","chrPic","285773at32523"
"2862","cuoMcc","285773at32523"
"2863","derCor","285773at32523"
"2864","derMaw","285773at32523"
"2865","emySub","285773at32523"
"2866","malTer","285773at32523"
"2867","mesTub","285773at32523"
"2868","plaMeg","285773at32523"
"2869","podExp","285773at32523"
"2870","terMex","285773at32523"
"2871","derCor","286526at32523"
"2872","cuoAmb","286638at32523"
"2873","carIns","287557at32523"
"2874","cheMyd","287557at32523"
"2875","cuoAmb","287557at32523"
"2876","cuoMcc","287557at32523"
"2877","pelCas","287557at32523"
"2878","podExp","287557at32523"
"2879","cheAbi","287864at32523"
"2880","cheMyd","287864at32523"
"2881","cheSer","287864at32523"
"2882","chrPic","287864at32523"
"2883","cuoAmb","287864at32523"
"2884","cuoMcc","287864at32523"
"2885","derCor","287864at32523"
"2886","derMaw","287864at32523"
"2887","emySub","287864at32523"
"2888","gopAga","287864at32523"
"2889","malTer","287864at32523"
"2890","mesTub","287864at32523"
"2891","pelCas","287864at32523"
"2892","pelSin","287864at32523"
"2893","plaMeg","287864at32523"
"2894","podExp","287864at32523"
"2895","carIns","288365at32523"
"2896","cheAbi","288365at32523"
"2897","cheSer","288365at32523"
"2898","chrPic","288365at32523"
"2899","cuoAmb","288365at32523"
"2900","cuoMcc","288365at32523"
"2901","derCor","288365at32523"
"2902","emySub","288365at32523"
"2903","gopAga","288365at32523"
"2904","mesTub","288365at32523"
"2905","pelCas","288365at32523"
"2906","pelSin","288365at32523"
"2907","plaMeg","288365at32523"
"2908","podExp","288365at32523"
"2909","carIns","289054at32523"
"2910","cheMyd","289054at32523"
"2911","chrPic","289054at32523"
"2912","derCor","289054at32523"
"2913","derMaw","289054at32523"
"2914","malTer","289054at32523"
"2915","pelCas","289054at32523"
"2916","plaMeg","289054at32523"
"2917","emySub","289170at32523"
"2918","malTer","289170at32523"
"2919","cheMyd","289591at32523"
"2920","cuoMcc","289591at32523"
"2921","gopAga","289591at32523"
"2922","pelCas","289591at32523"
"2923","plaMeg","289591at32523"
"2924","cuoAmb","289632at32523"
"2925","derCor","289632at32523"
"2926","gopAga","289632at32523"
"2927","cheAbi","290216at32523"
"2928","cheMyd","290216at32523"
"2929","cheSer","290216at32523"
"2930","chrPic","290216at32523"
"2931","cuoAmb","290216at32523"
"2932","cuoMcc","290216at32523"
"2933","derCor","290216at32523"
"2934","derMaw","290216at32523"
"2935","emySub","290216at32523"
"2936","gopAga","290216at32523"
"2937","malTer","290216at32523"
"2938","mesTub","290216at32523"
"2939","pelCas","290216at32523"
"2940","pelSin","290216at32523"
"2941","plaMeg","290216at32523"
"2942","terMex","290216at32523"
"2943","carIns","290236at32523"
"2944","cheAbi","290236at32523"
"2945","cheMyd","290236at32523"
"2946","chrPic","290236at32523"
"2947","cuoAmb","290236at32523"
"2948","cuoMcc","290236at32523"
"2949","derCor","290236at32523"
"2950","derMaw","290236at32523"
"2951","emySub","290236at32523"
"2952","malTer","290236at32523"
"2953","mesTub","290236at32523"
"2954","pelCas","290236at32523"
"2955","pelSin","290236at32523"
"2956","plaMeg","290236at32523"
"2957","podExp","290236at32523"
"2958","terMex","290236at32523"
"2959","carIns","290488at32523"
"2960","cheAbi","290488at32523"
"2961","cheMyd","290488at32523"
"2962","cheSer","290488at32523"
"2963","chrPic","290488at32523"
"2964","cuoAmb","290488at32523"
"2965","cuoMcc","290488at32523"
"2966","derCor","290488at32523"
"2967","emySub","290488at32523"
"2968","gopAga","290488at32523"
"2969","malTer","290488at32523"
"2970","mesTub","290488at32523"
"2971","pelCas","290488at32523"
"2972","pelSin","290488at32523"
"2973","plaMeg","290488at32523"
"2974","podExp","290488at32523"
"2975","terMex","290488at32523"
"2976","carIns","290800at32523"
"2977","cheAbi","290800at32523"
"2978","cheMyd","290800at32523"
"2979","chrPic","290800at32523"
"2980","cuoAmb","290800at32523"
"2981","cuoMcc","290800at32523"
"2982","derCor","290800at32523"
"2983","derMaw","290800at32523"
"2984","emySub","290800at32523"
"2985","gopAga","290800at32523"
"2986","malTer","290800at32523"
"2987","mesTub","290800at32523"
"2988","pelCas","290800at32523"
"2989","plaMeg","290800at32523"
"2990","podExp","290800at32523"
"2991","cheAbi","290884at32523"
"2992","chrPic","290884at32523"
"2993","cuoAmb","290884at32523"
"2994","cuoMcc","290884at32523"
"2995","derMaw","290884at32523"
"2996","gopAga","290884at32523"
"2997","malTer","290884at32523"
"2998","pelSin","290884at32523"
"2999","plaMeg","290884at32523"
"3000","podExp","290884at32523"
"3001","terMex","290884at32523"
"3002","cheMyd","29093at32523"
"3003","cheSer","29093at32523"
"3004","chrPic","29093at32523"
"3005","derCor","29093at32523"
"3006","derMaw","29093at32523"
"3007","emySub","29093at32523"
"3008","gopAga","29093at32523"
"3009","malTer","29093at32523"
"3010","mesTub","29093at32523"
"3011","pelSin","29093at32523"
"3012","podExp","29093at32523"
"3013","terMex","29093at32523"
"3014","carIns","291010at32523"
"3015","cheAbi","291010at32523"
"3016","cheSer","291010at32523"
"3017","chrPic","291010at32523"
"3018","cuoAmb","291010at32523"
"3019","cuoMcc","291010at32523"
"3020","derCor","291010at32523"
"3021","derMaw","291010at32523"
"3022","emySub","291010at32523"
"3023","gopAga","291010at32523"
"3024","malTer","291010at32523"
"3025","pelCas","291010at32523"
"3026","plaMeg","291010at32523"
"3027","podExp","291010at32523"
"3028","terMex","291010at32523"
"3029","carIns","293308at32523"
"3030","cheAbi","293308at32523"
"3031","cheMyd","293308at32523"
"3032","chrPic","293308at32523"
"3033","cuoAmb","293308at32523"
"3034","cuoMcc","293308at32523"
"3035","derCor","293308at32523"
"3036","derMaw","293308at32523"
"3037","emySub","293308at32523"
"3038","gopAga","293308at32523"
"3039","malTer","293308at32523"
"3040","mesTub","293308at32523"
"3041","pelCas","293308at32523"
"3042","pelSin","293308at32523"
"3043","plaMeg","293308at32523"
"3044","podExp","293308at32523"
"3045","terMex","293308at32523"
"3046","cuoMcc","293975at32523"
"3047","carIns","294624at32523"
"3048","cheAbi","294624at32523"
"3049","cheMyd","294624at32523"
"3050","chrPic","294624at32523"
"3051","cuoAmb","294624at32523"
"3052","derCor","294624at32523"
"3053","derMaw","294624at32523"
"3054","emySub","294624at32523"
"3055","gopAga","294624at32523"
"3056","malTer","294624at32523"
"3057","mesTub","294624at32523"
"3058","pelCas","294624at32523"
"3059","plaMeg","294624at32523"
"3060","podExp","294624at32523"
"3061","terMex","294624at32523"
"3062","carIns","294765at32523"
"3063","cheAbi","294765at32523"
"3064","cheMyd","294765at32523"
"3065","cheSer","294765at32523"
"3066","chrPic","294765at32523"
"3067","cuoAmb","294765at32523"
"3068","cuoMcc","294765at32523"
"3069","derCor","294765at32523"
"3070","derMaw","294765at32523"
"3071","emySub","294765at32523"
"3072","gopAga","294765at32523"
"3073","malTer","294765at32523"
"3074","mesTub","294765at32523"
"3075","pelCas","294765at32523"
"3076","pelSin","294765at32523"
"3077","plaMeg","294765at32523"
"3078","podExp","294765at32523"
"3079","terMex","294765at32523"
"3080","carIns","297345at32523"
"3081","cheMyd","297345at32523"
"3082","chrPic","297345at32523"
"3083","cuoAmb","297345at32523"
"3084","cuoMcc","297345at32523"
"3085","emySub","297345at32523"
"3086","gopAga","297345at32523"
"3087","plaMeg","297345at32523"
"3088","podExp","297345at32523"
"3089","cheAbi","297915at32523"
"3090","cheMyd","297915at32523"
"3091","cheSer","297915at32523"
"3092","chrPic","297915at32523"
"3093","cuoAmb","297915at32523"
"3094","cuoMcc","297915at32523"
"3095","derCor","297915at32523"
"3096","derMaw","297915at32523"
"3097","emySub","297915at32523"
"3098","gopAga","297915at32523"
"3099","malTer","297915at32523"
"3100","mesTub","297915at32523"
"3101","pelCas","297915at32523"
"3102","pelSin","297915at32523"
"3103","plaMeg","297915at32523"
"3104","podExp","297915at32523"
"3105","terMex","297915at32523"
"3106","carIns","298630at32523"
"3107","cheAbi","298630at32523"
"3108","cheMyd","298630at32523"
"3109","cheSer","298630at32523"
"3110","chrPic","298630at32523"
"3111","derCor","298630at32523"
"3112","derMaw","298630at32523"
"3113","emySub","298630at32523"
"3114","gopAga","298630at32523"
"3115","malTer","298630at32523"
"3116","mesTub","298630at32523"
"3117","pelCas","298630at32523"
"3118","pelSin","298630at32523"
"3119","plaMeg","298630at32523"
"3120","podExp","298630at32523"
"3121","terMex","298630at32523"
"3122","cheMyd","299063at32523"
"3123","cuoAmb","299063at32523"
"3124","cuoMcc","299063at32523"
"3125","derCor","299063at32523"
"3126","derMaw","299063at32523"
"3127","carIns","299312at32523"
"3128","cheAbi","299312at32523"
"3129","cheMyd","299312at32523"
"3130","cheSer","299312at32523"
"3131","chrPic","299312at32523"
"3132","cuoAmb","299312at32523"
"3133","cuoMcc","299312at32523"
"3134","derCor","299312at32523"
"3135","derMaw","299312at32523"
"3136","emySub","299312at32523"
"3137","gopAga","299312at32523"
"3138","malTer","299312at32523"
"3139","pelCas","299312at32523"
"3140","pelSin","299312at32523"
"3141","plaMeg","299312at32523"
"3142","podExp","299312at32523"
"3143","terMex","299312at32523"
"3144","cheAbi","300158at32523"
"3145","chrPic","300158at32523"
"3146","cuoAmb","300158at32523"
"3147","cuoMcc","300158at32523"
"3148","derCor","300158at32523"
"3149","derMaw","300158at32523"
"3150","emySub","300158at32523"
"3151","malTer","300158at32523"
"3152","mesTub","300158at32523"
"3153","pelCas","300158at32523"
"3154","podExp","300158at32523"
"3155","terMex","300158at32523"
"3156","pelSin","301105at32523"
"3157","cheAbi","301474at32523"
"3158","cheMyd","301474at32523"
"3159","cheSer","301474at32523"
"3160","chrPic","301474at32523"
"3161","cuoAmb","301474at32523"
"3162","cuoMcc","301474at32523"
"3163","derCor","301474at32523"
"3164","derMaw","301474at32523"
"3165","emySub","301474at32523"
"3166","gopAga","301474at32523"
"3167","malTer","301474at32523"
"3168","mesTub","301474at32523"
"3169","pelCas","301474at32523"
"3170","pelSin","301474at32523"
"3171","plaMeg","301474at32523"
"3172","terMex","301474at32523"
"3173","carIns","301621at32523"
"3174","cheAbi","301621at32523"
"3175","cheMyd","301621at32523"
"3176","chrPic","301621at32523"
"3177","cuoAmb","301621at32523"
"3178","derCor","301621at32523"
"3179","derMaw","301621at32523"
"3180","emySub","301621at32523"
"3181","gopAga","301621at32523"
"3182","malTer","301621at32523"
"3183","mesTub","301621at32523"
"3184","pelCas","301621at32523"
"3185","pelSin","301621at32523"
"3186","plaMeg","301621at32523"
"3187","podExp","301621at32523"
"3188","terMex","301621at32523"
"3189","carIns","302602at32523"
"3190","cheAbi","302602at32523"
"3191","cheMyd","302602at32523"
"3192","cheSer","302602at32523"
"3193","chrPic","302602at32523"
"3194","cuoAmb","302602at32523"
"3195","cuoMcc","302602at32523"
"3196","derCor","302602at32523"
"3197","derMaw","302602at32523"
"3198","emySub","302602at32523"
"3199","gopAga","302602at32523"
"3200","malTer","302602at32523"
"3201","mesTub","302602at32523"
"3202","pelCas","302602at32523"
"3203","pelSin","302602at32523"
"3204","plaMeg","302602at32523"
"3205","podExp","302602at32523"
"3206","terMex","302602at32523"
"3207","carIns","302637at32523"
"3208","cheAbi","302637at32523"
"3209","cheMyd","302637at32523"
"3210","cheSer","302637at32523"
"3211","chrPic","302637at32523"
"3212","cuoAmb","302637at32523"
"3213","cuoMcc","302637at32523"
"3214","derCor","302637at32523"
"3215","derMaw","302637at32523"
"3216","emySub","302637at32523"
"3217","gopAga","302637at32523"
"3218","malTer","302637at32523"
"3219","mesTub","302637at32523"
"3220","pelCas","302637at32523"
"3221","pelSin","302637at32523"
"3222","plaMeg","302637at32523"
"3223","podExp","302637at32523"
"3224","terMex","302637at32523"
"3225","cheAbi","302932at32523"
"3226","cheSer","302932at32523"
"3227","chrPic","302932at32523"
"3228","cuoAmb","302932at32523"
"3229","cuoMcc","302932at32523"
"3230","derCor","302932at32523"
"3231","derMaw","302932at32523"
"3232","emySub","302932at32523"
"3233","gopAga","302932at32523"
"3234","malTer","302932at32523"
"3235","mesTub","302932at32523"
"3236","pelCas","302932at32523"
"3237","pelSin","302932at32523"
"3238","plaMeg","302932at32523"
"3239","podExp","302932at32523"
"3240","terMex","302932at32523"
"3241","podExp","303506at32523"
"3242","carIns","303889at32523"
"3243","cheAbi","303889at32523"
"3244","cheMyd","303889at32523"
"3245","cheSer","303889at32523"
"3246","chrPic","303889at32523"
"3247","cuoAmb","303889at32523"
"3248","cuoMcc","303889at32523"
"3249","derCor","303889at32523"
"3250","derMaw","303889at32523"
"3251","gopAga","303889at32523"
"3252","malTer","303889at32523"
"3253","mesTub","303889at32523"
"3254","pelCas","303889at32523"
"3255","pelSin","303889at32523"
"3256","plaMeg","303889at32523"
"3257","podExp","303889at32523"
"3258","terMex","303889at32523"
"3259","carIns","30406at32523"
"3260","cheAbi","30406at32523"
"3261","cheMyd","30406at32523"
"3262","cheSer","30406at32523"
"3263","chrPic","30406at32523"
"3264","cuoAmb","30406at32523"
"3265","cuoMcc","30406at32523"
"3266","derCor","30406at32523"
"3267","derMaw","30406at32523"
"3268","emySub","30406at32523"
"3269","gopAga","30406at32523"
"3270","malTer","30406at32523"
"3271","pelCas","30406at32523"
"3272","pelSin","30406at32523"
"3273","plaMeg","30406at32523"
"3274","podExp","30406at32523"
"3275","terMex","30406at32523"
"3276","cuoAmb","305138at32523"
"3277","pelCas","305138at32523"
"3278","cheMyd","305431at32523"
"3279","cheSer","305431at32523"
"3280","cuoAmb","305431at32523"
"3281","cuoMcc","305431at32523"
"3282","derCor","305431at32523"
"3283","derMaw","305431at32523"
"3284","emySub","305431at32523"
"3285","gopAga","305431at32523"
"3286","mesTub","305431at32523"
"3287","pelCas","305431at32523"
"3288","pelSin","305431at32523"
"3289","podExp","305431at32523"
"3290","carIns","306425at32523"
"3291","cheAbi","306425at32523"
"3292","cheMyd","306425at32523"
"3293","cheSer","306425at32523"
"3294","chrPic","306425at32523"
"3295","cuoAmb","306425at32523"
"3296","cuoMcc","306425at32523"
"3297","derCor","306425at32523"
"3298","derMaw","306425at32523"
"3299","emySub","306425at32523"
"3300","malTer","306425at32523"
"3301","mesTub","306425at32523"
"3302","pelCas","306425at32523"
"3303","pelSin","306425at32523"
"3304","plaMeg","306425at32523"
"3305","podExp","306425at32523"
"3306","terMex","306425at32523"
"3307","pelSin","307031at32523"
"3308","carIns","308747at32523"
"3309","cheAbi","308747at32523"
"3310","cheMyd","308747at32523"
"3311","chrPic","308747at32523"
"3312","cuoAmb","308747at32523"
"3313","cuoMcc","308747at32523"
"3314","derCor","308747at32523"
"3315","derMaw","308747at32523"
"3316","emySub","308747at32523"
"3317","gopAga","308747at32523"
"3318","mesTub","308747at32523"
"3319","pelCas","308747at32523"
"3320","pelSin","308747at32523"
"3321","plaMeg","308747at32523"
"3322","podExp","308747at32523"
"3323","terMex","308747at32523"
"3324","gopAga","32130at32523"
"3325","carIns","32661at32523"
"3326","cheAbi","32661at32523"
"3327","cheMyd","32661at32523"
"3328","cheSer","32661at32523"
"3329","cuoAmb","32661at32523"
"3330","cuoMcc","32661at32523"
"3331","derMaw","32661at32523"
"3332","emySub","32661at32523"
"3333","gopAga","32661at32523"
"3334","malTer","32661at32523"
"3335","mesTub","32661at32523"
"3336","pelCas","32661at32523"
"3337","pelSin","32661at32523"
"3338","plaMeg","32661at32523"
"3339","podExp","32661at32523"
"3340","terMex","32661at32523"
"3341","carIns","34372at32523"
"3342","cheAbi","34372at32523"
"3343","cheMyd","34372at32523"
"3344","cheSer","34372at32523"
"3345","chrPic","34372at32523"
"3346","cuoAmb","34372at32523"
"3347","derCor","34372at32523"
"3348","derMaw","34372at32523"
"3349","emySub","34372at32523"
"3350","gopAga","34372at32523"
"3351","malTer","34372at32523"
"3352","mesTub","34372at32523"
"3353","pelCas","34372at32523"
"3354","pelSin","34372at32523"
"3355","plaMeg","34372at32523"
"3356","podExp","34372at32523"
"3357","terMex","34372at32523"
"3358","cheAbi","3576at32523"
"3359","cheMyd","3576at32523"
"3360","cheSer","3576at32523"
"3361","chrPic","3576at32523"
"3362","cuoMcc","3576at32523"
"3363","derCor","3576at32523"
"3364","derMaw","3576at32523"
"3365","emySub","3576at32523"
"3366","gopAga","3576at32523"
"3367","mesTub","3576at32523"
"3368","pelCas","3576at32523"
"3369","pelSin","3576at32523"
"3370","plaMeg","3576at32523"
"3371","podExp","3576at32523"
"3372","terMex","3576at32523"
"3373","derCor","36171at32523"
"3374","emySub","37090at32523"
"3375","gopAga","37090at32523"
"3376","pelCas","37090at32523"
"3377","carIns","37767at32523"
"3378","cheAbi","37767at32523"
"3379","cheMyd","37767at32523"
"3380","cheSer","37767at32523"
"3381","chrPic","37767at32523"
"3382","cuoAmb","37767at32523"
"3383","cuoMcc","37767at32523"
"3384","derCor","37767at32523"
"3385","derMaw","37767at32523"
"3386","emySub","37767at32523"
"3387","gopAga","37767at32523"
"3388","malTer","37767at32523"
"3389","mesTub","37767at32523"
"3390","pelSin","37767at32523"
"3391","plaMeg","37767at32523"
"3392","podExp","37767at32523"
"3393","terMex","37767at32523"
"3394","carIns","41871at32523"
"3395","cheAbi","44174at32523"
"3396","cheMyd","44174at32523"
"3397","cheSer","44174at32523"
"3398","chrPic","44174at32523"
"3399","cuoAmb","44174at32523"
"3400","cuoMcc","44174at32523"
"3401","derCor","44174at32523"
"3402","derMaw","44174at32523"
"3403","emySub","44174at32523"
"3404","gopAga","44174at32523"
"3405","malTer","44174at32523"
"3406","pelCas","44174at32523"
"3407","pelSin","44174at32523"
"3408","plaMeg","44174at32523"
"3409","podExp","44174at32523"
"3410","terMex","44174at32523"
"3411","pelSin","45393at32523"
"3412","carIns","45596at32523"
"3413","cheAbi","45596at32523"
"3414","cheMyd","45596at32523"
"3415","cheSer","45596at32523"
"3416","chrPic","45596at32523"
"3417","cuoAmb","45596at32523"
"3418","cuoMcc","45596at32523"
"3419","derCor","45596at32523"
"3420","derMaw","45596at32523"
"3421","emySub","45596at32523"
"3422","gopAga","45596at32523"
"3423","malTer","45596at32523"
"3424","mesTub","45596at32523"
"3425","pelCas","45596at32523"
"3426","pelSin","45596at32523"
"3427","plaMeg","45596at32523"
"3428","podExp","45596at32523"
"3429","terMex","45596at32523"
"3430","gopAga","46651at32523"
"3431","cheAbi","48547at32523"
"3432","cheMyd","48547at32523"
"3433","cheSer","48547at32523"
"3434","chrPic","48547at32523"
"3435","cuoAmb","48547at32523"
"3436","cuoMcc","48547at32523"
"3437","derCor","48547at32523"
"3438","derMaw","48547at32523"
"3439","emySub","48547at32523"
"3440","gopAga","48547at32523"
"3441","malTer","48547at32523"
"3442","mesTub","48547at32523"
"3443","pelCas","48547at32523"
"3444","pelSin","48547at32523"
"3445","plaMeg","48547at32523"
"3446","podExp","48547at32523"
"3447","derCor","49676at32523"
"3448","emySub","49676at32523"
"3449","pelCas","49676at32523"
"3450","podExp","49676at32523"
"3451","terMex","49676at32523"
"3452","gopAga","53009at32523"
"3453","carIns","53386at32523"
"3454","cheAbi","53386at32523"
"3455","cheMyd","53386at32523"
"3456","cheSer","53386at32523"
"3457","chrPic","53386at32523"
"3458","cuoAmb","53386at32523"
"3459","cuoMcc","53386at32523"
"3460","derCor","53386at32523"
"3461","derMaw","53386at32523"
"3462","emySub","53386at32523"
"3463","gopAga","53386at32523"
"3464","malTer","53386at32523"
"3465","mesTub","53386at32523"
"3466","pelCas","53386at32523"
"3467","pelSin","53386at32523"
"3468","plaMeg","53386at32523"
"3469","podExp","53386at32523"
"3470","cheMyd","54011at32523"
"3471","cheSer","54011at32523"
"3472","chrPic","54011at32523"
"3473","cuoAmb","54011at32523"
"3474","cuoMcc","54011at32523"
"3475","derMaw","54011at32523"
"3476","emySub","54011at32523"
"3477","gopAga","54011at32523"
"3478","mesTub","54011at32523"
"3479","pelCas","54011at32523"
"3480","pelSin","54011at32523"
"3481","plaMeg","54011at32523"
"3482","terMex","54011at32523"
"3483","derCor","57198at32523"
"3484","derCor","57204at32523"
"3485","cheAbi","59637at32523"
"3486","cheMyd","59637at32523"
"3487","chrPic","59637at32523"
"3488","derCor","59637at32523"
"3489","emySub","59637at32523"
"3490","malTer","59637at32523"
"3491","mesTub","59637at32523"
"3492","pelCas","59637at32523"
"3493","pelSin","59637at32523"
"3494","podExp","59637at32523"
"3495","carIns","61630at32523"
"3496","emySub","61630at32523"
"3497","podExp","61630at32523"
"3498","carIns","62513at32523"
"3499","cheAbi","62513at32523"
"3500","cheMyd","62513at32523"
"3501","cheSer","62513at32523"
"3502","chrPic","62513at32523"
"3503","cuoAmb","62513at32523"
"3504","cuoMcc","62513at32523"
"3505","derCor","62513at32523"
"3506","derMaw","62513at32523"
"3507","emySub","62513at32523"
"3508","gopAga","62513at32523"
"3509","malTer","62513at32523"
"3510","mesTub","62513at32523"
"3511","pelCas","62513at32523"
"3512","pelSin","62513at32523"
"3513","plaMeg","62513at32523"
"3514","podExp","62513at32523"
"3515","terMex","62513at32523"
"3516","carIns","63225at32523"
"3517","cheAbi","63225at32523"
"3518","gopAga","63225at32523"
"3519","mesTub","63225at32523"
"3520","pelCas","63225at32523"
"3521","podExp","63225at32523"
"3522","terMex","63225at32523"
"3523","terMex","63752at32523"
"3524","cheAbi","65318at32523"
"3525","cheMyd","65318at32523"
"3526","cheSer","65318at32523"
"3527","chrPic","65318at32523"
"3528","cuoAmb","65318at32523"
"3529","cuoMcc","65318at32523"
"3530","derCor","65318at32523"
"3531","derMaw","65318at32523"
"3532","emySub","65318at32523"
"3533","gopAga","65318at32523"
"3534","malTer","65318at32523"
"3535","mesTub","65318at32523"
"3536","pelCas","65318at32523"
"3537","pelSin","65318at32523"
"3538","plaMeg","65318at32523"
"3539","terMex","65318at32523"
"3540","pelCas","65795at32523"
"3541","pelSin","65795at32523"
"3542","carIns","67102at32523"
"3543","cheAbi","67102at32523"
"3544","cheMyd","67102at32523"
"3545","cheSer","67102at32523"
"3546","chrPic","67102at32523"
"3547","cuoAmb","67102at32523"
"3548","cuoMcc","67102at32523"
"3549","derCor","67102at32523"
