"","Gene","Species"
"14388","malTer","71868at32523"
"14389","terMex","71868at32523"
"14390","carIns","72215at32523"
"14391","cheAbi","72215at32523"
"14392","cheMyd","72215at32523"
"14393","cheSer","72215at32523"
"14394","chrPic","72215at32523"
"14395","malTer","72215at32523"
"14396","mesTub","72215at32523"
"14397","pelCas","72215at32523"
"14398","terMex","72215at32523"
"14399","carIns","72292at32523"
"14400","cheAbi","72292at32523"
"14401","cheMyd","72292at32523"
"14402","cheSer","72292at32523"
"14403","chrPic","72292at32523"
"14404","cuoAmb","72292at32523"
"14405","cuoMcc","72292at32523"
"14406","derMaw","72292at32523"
"14407","gopAga","72292at32523"
"14408","malTer","72292at32523"
"14409","pelSin","72292at32523"
"14410","plaMeg","72292at32523"
"14411","podExp","72292at32523"
"14412","terMex","72292at32523"
"14413","cheSer","72414at32523"
"14414","chrPic","72414at32523"
"14415","derMaw","72414at32523"
"14416","emySub","72414at32523"
"14417","gopAga","72414at32523"
"14418","mesTub","72414at32523"
"14419","pelCas","72414at32523"
"14420","pelSin","72414at32523"
"14421","podExp","72414at32523"
"14422","terMex","72414at32523"
"14423","cheAbi","72515at32523"
"14424","cheMyd","72515at32523"
"14425","cheSer","72515at32523"
"14426","chrPic","72515at32523"
"14427","cuoMcc","72515at32523"
"14428","derCor","72515at32523"
"14429","derMaw","72515at32523"
"14430","emySub","72515at32523"
"14431","gopAga","72515at32523"
"14432","malTer","72515at32523"
"14433","mesTub","72515at32523"
"14434","pelCas","72515at32523"
"14435","pelSin","72515at32523"
"14436","podExp","72515at32523"
"14437","cheAbi","72646at32523"
"14438","cheSer","72646at32523"
"14439","cuoAmb","72646at32523"
"14440","derCor","72646at32523"
"14441","derMaw","72646at32523"
"14442","emySub","72646at32523"
"14443","malTer","72646at32523"
"14444","mesTub","72646at32523"
"14445","pelCas","72646at32523"
"14446","pelSin","72646at32523"
"14447","plaMeg","72646at32523"
"14448","podExp","72646at32523"
"14449","cheAbi","72659at32523"
"14450","cheMyd","72659at32523"
"14451","cheSer","72659at32523"
"14452","cuoAmb","72659at32523"
"14453","cuoMcc","72659at32523"
"14454","derCor","72659at32523"
"14455","derMaw","72659at32523"
"14456","gopAga","72659at32523"
"14457","mesTub","72659at32523"
"14458","pelCas","72659at32523"
"14459","pelSin","72659at32523"
"14460","podExp","72659at32523"
"14461","terMex","72659at32523"
"14462","cheAbi","72921at32523"
"14463","cuoAmb","72921at32523"
"14464","cuoMcc","72921at32523"
"14465","derCor","72921at32523"
"14466","derMaw","72921at32523"
"14467","gopAga","72921at32523"
"14468","malTer","72921at32523"
"14469","pelCas","72921at32523"
"14470","plaMeg","72921at32523"
"14471","podExp","72921at32523"
"14472","chrPic","72976at32523"
"14473","malTer","72976at32523"
"14474","carIns","73451at32523"
"14475","cheMyd","73451at32523"
"14476","cheSer","73451at32523"
"14477","cuoMcc","73451at32523"
"14478","derMaw","73451at32523"
"14479","emySub","73451at32523"
"14480","gopAga","73451at32523"
"14481","mesTub","73451at32523"
"14482","pelCas","73451at32523"
"14483","plaMeg","73451at32523"
"14484","podExp","73451at32523"
"14485","carIns","73741at32523"
"14486","cheAbi","73741at32523"
"14487","cheMyd","73741at32523"
"14488","cheSer","73741at32523"
"14489","chrPic","73741at32523"
"14490","cuoAmb","73741at32523"
"14491","derMaw","73741at32523"
"14492","gopAga","73741at32523"
"14493","malTer","73741at32523"
"14494","mesTub","73741at32523"
"14495","pelCas","73741at32523"
"14496","pelSin","73741at32523"
"14497","plaMeg","73741at32523"
"14498","podExp","73741at32523"
"14499","terMex","73741at32523"
"14500","carIns","73843at32523"
"14501","cheAbi","73843at32523"
"14502","cheMyd","73843at32523"
"14503","cheSer","73843at32523"
"14504","chrPic","73843at32523"
"14505","cuoAmb","73843at32523"
"14506","cuoMcc","73843at32523"
"14507","derCor","73843at32523"
"14508","derMaw","73843at32523"
"14509","emySub","73843at32523"
"14510","gopAga","73843at32523"
"14511","malTer","73843at32523"
"14512","mesTub","73843at32523"
"14513","pelCas","73843at32523"
"14514","plaMeg","73843at32523"
"14515","podExp","73843at32523"
"14516","carIns","74051at32523"
"14517","cheMyd","74051at32523"
"14518","cheSer","74051at32523"
"14519","derMaw","74051at32523"
"14520","emySub","74051at32523"
"14521","mesTub","74051at32523"
"14522","pelCas","74051at32523"
"14523","pelSin","74051at32523"
"14524","podExp","74051at32523"
"14525","terMex","74051at32523"
"14526","carIns","74059at32523"
"14527","cheAbi","74059at32523"
"14528","cheMyd","74059at32523"
"14529","cheSer","74059at32523"
"14530","chrPic","74059at32523"
"14531","cuoMcc","74059at32523"
"14532","emySub","74059at32523"
"14533","gopAga","74059at32523"
"14534","malTer","74059at32523"
"14535","mesTub","74059at32523"
"14536","pelCas","74059at32523"
"14537","pelSin","74059at32523"
"14538","plaMeg","74059at32523"
"14539","podExp","74059at32523"
"14540","terMex","74059at32523"
"14541","cheAbi","7416at32523"
"14542","cheMyd","7416at32523"
"14543","cheSer","7416at32523"
"14544","cuoMcc","7416at32523"
"14545","derMaw","7416at32523"
"14546","emySub","7416at32523"
"14547","malTer","7416at32523"
"14548","plaMeg","7416at32523"
"14549","podExp","7416at32523"
"14550","cheAbi","74208at32523"
"14551","cheMyd","74208at32523"
"14552","cheSer","74208at32523"
"14553","chrPic","74208at32523"
"14554","cuoMcc","74208at32523"
"14555","derCor","74208at32523"
"14556","derMaw","74208at32523"
"14557","emySub","74208at32523"
"14558","malTer","74208at32523"
"14559","mesTub","74208at32523"
"14560","pelCas","74208at32523"
"14561","pelSin","74208at32523"
"14562","plaMeg","74208at32523"
"14563","podExp","74208at32523"
"14564","cuoAmb","74369at32523"
"14565","cheAbi","74405at32523"
"14566","cheMyd","74405at32523"
"14567","cuoAmb","74405at32523"
"14568","carIns","74571at32523"
"14569","cheMyd","74571at32523"
"14570","cuoAmb","74571at32523"
"14571","cuoMcc","74571at32523"
"14572","gopAga","74571at32523"
"14573","malTer","74571at32523"
"14574","mesTub","74571at32523"
"14575","pelCas","74571at32523"
"14576","pelSin","74571at32523"
"14577","plaMeg","74571at32523"
"14578","terMex","74571at32523"
"14579","carIns","74848at32523"
"14580","cheAbi","74848at32523"
"14581","cheMyd","74848at32523"
"14582","cheSer","74848at32523"
"14583","chrPic","74848at32523"
"14584","cuoAmb","74848at32523"
"14585","derCor","74848at32523"
"14586","derMaw","74848at32523"
"14587","gopAga","74848at32523"
"14588","mesTub","74848at32523"
"14589","plaMeg","74848at32523"
"14590","podExp","74848at32523"
"14591","terMex","74848at32523"
"14592","carIns","75159at32523"
"14593","cheAbi","75159at32523"
"14594","cheMyd","75159at32523"
"14595","cheSer","75159at32523"
"14596","chrPic","75159at32523"
"14597","cuoAmb","75159at32523"
"14598","cuoMcc","75159at32523"
"14599","derCor","75159at32523"
"14600","emySub","75159at32523"
"14601","gopAga","75159at32523"
"14602","malTer","75159at32523"
"14603","mesTub","75159at32523"
"14604","pelCas","75159at32523"
"14605","pelSin","75159at32523"
"14606","plaMeg","75159at32523"
"14607","podExp","75159at32523"
"14608","terMex","75159at32523"
"14609","gopAga","75314at32523"
"14610","carIns","75577at32523"
"14611","cheAbi","75577at32523"
"14612","cheMyd","75577at32523"
"14613","cheSer","75577at32523"
"14614","cuoMcc","75577at32523"
"14615","derCor","75577at32523"
"14616","emySub","75577at32523"
"14617","gopAga","75577at32523"
"14618","malTer","75577at32523"
"14619","mesTub","75577at32523"
"14620","pelCas","75577at32523"
"14621","pelSin","75577at32523"
"14622","plaMeg","75577at32523"
"14623","podExp","75577at32523"
"14624","terMex","75577at32523"
"14625","chrPic","75693at32523"
"14626","cuoAmb","75693at32523"
"14627","cuoMcc","75693at32523"
"14628","derMaw","75693at32523"
"14629","malTer","75693at32523"
"14630","mesTub","75693at32523"
"14631","pelCas","75693at32523"
"14632","pelSin","75693at32523"
"14633","podExp","75693at32523"
"14634","terMex","75693at32523"
"14635","cheSer","76356at32523"
"14636","plaMeg","76356at32523"
"14637","cheAbi","76649at32523"
"14638","cheMyd","76649at32523"
"14639","derCor","76649at32523"
"14640","gopAga","76649at32523"
"14641","cheAbi","76673at32523"
"14642","cheMyd","76673at32523"
"14643","cheSer","76673at32523"
"14644","chrPic","76673at32523"
"14645","cuoAmb","76673at32523"
"14646","cuoMcc","76673at32523"
"14647","derCor","76673at32523"
"14648","emySub","76673at32523"
"14649","gopAga","76673at32523"
"14650","malTer","76673at32523"
"14651","pelCas","76673at32523"
"14652","pelSin","76673at32523"
"14653","plaMeg","76673at32523"
"14654","podExp","76673at32523"
"14655","carIns","7668at32523"
"14656","cheAbi","7668at32523"
"14657","cheMyd","7668at32523"
"14658","cheSer","7668at32523"
"14659","chrPic","7668at32523"
"14660","cuoAmb","7668at32523"
"14661","cuoMcc","7668at32523"
"14662","derMaw","7668at32523"
"14663","emySub","7668at32523"
"14664","malTer","7668at32523"
"14665","mesTub","7668at32523"
"14666","pelSin","7668at32523"
"14667","plaMeg","7668at32523"
"14668","terMex","7668at32523"
"14669","cuoAmb","76700at32523"
"14670","cheMyd","77387at32523"
"14671","cheSer","77387at32523"
"14672","cuoAmb","77387at32523"
"14673","cuoMcc","77387at32523"
"14674","gopAga","77387at32523"
"14675","malTer","77387at32523"
"14676","mesTub","77387at32523"
"14677","pelSin","77387at32523"
"14678","plaMeg","77387at32523"
"14679","podExp","77387at32523"
"14680","carIns","77440at32523"
"14681","cheAbi","77440at32523"
"14682","cheSer","77440at32523"
"14683","cuoMcc","77440at32523"
"14684","derCor","77440at32523"
"14685","malTer","77440at32523"
"14686","derMaw","77527at32523"
"14687","emySub","77527at32523"
"14688","gopAga","77527at32523"
"14689","malTer","77527at32523"
"14690","mesTub","77527at32523"
"14691","pelCas","77527at32523"
"14692","pelSin","77527at32523"
"14693","plaMeg","77527at32523"
"14694","podExp","77527at32523"
"14695","terMex","77527at32523"
"14696","cheAbi","77878at32523"
"14697","cheSer","77878at32523"
"14698","chrPic","77878at32523"
"14699","cuoAmb","77878at32523"
"14700","cuoMcc","77878at32523"
"14701","derCor","77878at32523"
"14702","gopAga","77878at32523"
"14703","malTer","77878at32523"
"14704","plaMeg","77878at32523"
"14705","terMex","77878at32523"
"14706","carIns","7794at32523"
"14707","cheSer","7794at32523"
"14708","chrPic","7794at32523"
"14709","cuoAmb","7794at32523"
"14710","cuoMcc","7794at32523"
"14711","derMaw","7794at32523"
"14712","emySub","7794at32523"
"14713","gopAga","7794at32523"
"14714","mesTub","7794at32523"
"14715","pelSin","7794at32523"
"14716","plaMeg","7794at32523"
"14717","podExp","7794at32523"
"14718","terMex","7794at32523"
"14719","terMex","78134at32523"
"14720","cheAbi","78244at32523"
"14721","cuoAmb","78244at32523"
"14722","cuoMcc","78244at32523"
"14723","derMaw","78244at32523"
"14724","emySub","78244at32523"
"14725","gopAga","78244at32523"
"14726","malTer","78244at32523"
"14727","mesTub","78244at32523"
"14728","pelCas","78244at32523"
"14729","plaMeg","78244at32523"
"14730","podExp","78244at32523"
"14731","terMex","78244at32523"
"14732","cheAbi","78429at32523"
"14733","cheMyd","78429at32523"
"14734","chrPic","78429at32523"
"14735","cuoAmb","78429at32523"
"14736","cuoMcc","78429at32523"
"14737","derCor","78429at32523"
"14738","derMaw","78429at32523"
"14739","gopAga","78429at32523"
"14740","pelCas","78429at32523"
"14741","pelSin","78429at32523"
"14742","plaMeg","78429at32523"
"14743","podExp","78429at32523"
"14744","carIns","78490at32523"
"14745","cheAbi","78490at32523"
"14746","cheSer","78490at32523"
"14747","derMaw","78490at32523"
"14748","emySub","78490at32523"
"14749","gopAga","78490at32523"
"14750","malTer","78490at32523"
"14751","mesTub","78490at32523"
"14752","pelSin","78490at32523"
"14753","cuoAmb","78675at32523"
"14754","carIns","78827at32523"
"14755","cheAbi","78827at32523"
"14756","cheSer","78827at32523"
"14757","chrPic","78827at32523"
"14758","cuoAmb","78827at32523"
"14759","cuoMcc","78827at32523"
"14760","derMaw","78827at32523"
"14761","gopAga","78827at32523"
"14762","malTer","78827at32523"
"14763","pelCas","78827at32523"
"14764","pelSin","78827at32523"
"14765","plaMeg","78827at32523"
"14766","podExp","78827at32523"
"14767","terMex","78827at32523"
"14768","carIns","78944at32523"
"14769","cheAbi","78944at32523"
"14770","cheMyd","78944at32523"
"14771","cheSer","78944at32523"
"14772","chrPic","78944at32523"
"14773","derMaw","78944at32523"
"14774","emySub","78944at32523"
"14775","gopAga","78944at32523"
"14776","mesTub","78944at32523"
"14777","pelCas","78944at32523"
"14778","pelSin","78944at32523"
"14779","podExp","78944at32523"
"14780","terMex","78944at32523"
"14781","chrPic","79210at32523"
"14782","cuoAmb","79210at32523"
"14783","cuoMcc","79210at32523"
"14784","derCor","79210at32523"
"14785","emySub","79210at32523"
"14786","gopAga","79210at32523"
"14787","mesTub","79210at32523"
"14788","pelSin","79210at32523"
"14789","plaMeg","79210at32523"
"14790","podExp","79210at32523"
"14791","terMex","79210at32523"
"14792","cheAbi","79430at32523"
"14793","chrPic","79430at32523"
"14794","cuoMcc","79430at32523"
"14795","gopAga","79430at32523"
"14796","malTer","79430at32523"
"14797","plaMeg","79430at32523"
"14798","terMex","79430at32523"
"14799","carIns","7966at32523"
"14800","cheAbi","7966at32523"
"14801","cheMyd","7966at32523"
"14802","cheSer","7966at32523"
"14803","chrPic","7966at32523"
"14804","cuoAmb","7966at32523"
"14805","cuoMcc","7966at32523"
"14806","derCor","7966at32523"
"14807","derMaw","7966at32523"
"14808","emySub","7966at32523"
"14809","gopAga","7966at32523"
"14810","malTer","7966at32523"
"14811","mesTub","7966at32523"
"14812","pelCas","7966at32523"
"14813","pelSin","7966at32523"
"14814","plaMeg","7966at32523"
"14815","podExp","7966at32523"
"14816","terMex","7966at32523"
"14817","carIns","79679at32523"
"14818","cheAbi","79679at32523"
"14819","cheMyd","79679at32523"
"14820","chrPic","79679at32523"
"14821","cuoMcc","79679at32523"
"14822","derCor","79679at32523"
"14823","derMaw","79679at32523"
"14824","gopAga","79679at32523"
"14825","malTer","79679at32523"
"14826","pelCas","79679at32523"
"14827","plaMeg","79679at32523"
"14828","podExp","79679at32523"
"14829","terMex","79679at32523"
"14830","cuoAmb","80113at32523"
"14831","cuoMcc","80113at32523"
"14832","malTer","80230at32523"
"14833","terMex","80230at32523"
"14834","carIns","80443at32523"
"14835","cuoMcc","80443at32523"
"14836","derMaw","80443at32523"
"14837","emySub","80443at32523"
"14838","pelSin","80443at32523"
"14839","carIns","80534at32523"
"14840","cheMyd","80534at32523"
"14841","chrPic","80534at32523"
"14842","cuoAmb","80534at32523"
"14843","cuoMcc","80534at32523"
"14844","derMaw","80534at32523"
"14845","emySub","80534at32523"
"14846","gopAga","80534at32523"
"14847","malTer","80534at32523"
"14848","mesTub","80534at32523"
"14849","pelCas","80534at32523"
"14850","pelSin","80534at32523"
"14851","podExp","80534at32523"
"14852","terMex","80534at32523"
"14853","carIns","80601at32523"
"14854","cheSer","80601at32523"
"14855","chrPic","80601at32523"
"14856","cuoAmb","80601at32523"
"14857","cuoMcc","80601at32523"
"14858","derCor","80601at32523"
"14859","malTer","80601at32523"
"14860","pelSin","80601at32523"
"14861","plaMeg","80601at32523"
"14862","podExp","80601at32523"
"14863","terMex","80601at32523"
"14864","cheAbi","80718at32523"
"14865","cheMyd","80718at32523"
"14866","gopAga","80718at32523"
"14867","cheAbi","80900at32523"
"14868","cheMyd","80900at32523"
"14869","chrPic","80900at32523"
"14870","cuoAmb","80900at32523"
"14871","cuoMcc","80900at32523"
"14872","derCor","80900at32523"
"14873","gopAga","80900at32523"
"14874","plaMeg","80900at32523"
"14875","terMex","80900at32523"
"14876","chrPic","80992at32523"
"14877","malTer","80992at32523"
"14878","carIns","81029at32523"
"14879","cheAbi","81029at32523"
"14880","chrPic","81029at32523"
"14881","cuoAmb","81029at32523"
"14882","cuoMcc","81029at32523"
"14883","derCor","81029at32523"
"14884","emySub","81029at32523"
"14885","gopAga","81029at32523"
"14886","malTer","81029at32523"
"14887","mesTub","81029at32523"
"14888","pelCas","81029at32523"
"14889","plaMeg","81029at32523"
"14890","podExp","81029at32523"
"14891","terMex","81029at32523"
"14892","cuoAmb","81150at32523"
"14893","cuoMcc","81150at32523"
"14894","terMex","81150at32523"
"14895","malTer","81152at32523"
"14896","carIns","81302at32523"
"14897","cheAbi","81302at32523"
"14898","cheMyd","81302at32523"
"14899","cheSer","81302at32523"
"14900","chrPic","81302at32523"
"14901","derCor","81302at32523"
"14902","derMaw","81302at32523"
"14903","emySub","81302at32523"
"14904","malTer","81302at32523"
"14905","mesTub","81302at32523"
"14906","pelCas","81302at32523"
"14907","pelSin","81302at32523"
"14908","podExp","81302at32523"
"14909","carIns","81392at32523"
"14910","cheAbi","81392at32523"
"14911","cheMyd","81392at32523"
"14912","chrPic","81392at32523"
"14913","derMaw","81392at32523"
"14914","emySub","81392at32523"
"14915","malTer","81392at32523"
"14916","pelCas","81392at32523"
"14917","plaMeg","81392at32523"
"14918","carIns","81880at32523"
"14919","cheAbi","81880at32523"
"14920","cheMyd","81880at32523"
"14921","cheSer","81880at32523"
"14922","chrPic","81880at32523"
"14923","derCor","81880at32523"
"14924","derMaw","81880at32523"
"14925","emySub","81880at32523"
"14926","gopAga","81880at32523"
"14927","plaMeg","81880at32523"
"14928","podExp","81880at32523"
"14929","terMex","81880at32523"
"14930","carIns","81944at32523"
"14931","cheMyd","81944at32523"
"14932","cheSer","81944at32523"
"14933","chrPic","81944at32523"
"14934","cuoMcc","81944at32523"
"14935","derCor","81944at32523"
"14936","emySub","81944at32523"
"14937","gopAga","81944at32523"
"14938","malTer","81944at32523"
"14939","mesTub","81944at32523"
"14940","pelCas","81944at32523"
"14941","pelSin","81944at32523"
"14942","plaMeg","81944at32523"
"14943","podExp","81944at32523"
"14944","terMex","81944at32523"
"14945","carIns","82211at32523"
"14946","cheAbi","82211at32523"
"14947","cheSer","82211at32523"
"14948","cuoAmb","82211at32523"
"14949","cuoMcc","82211at32523"
"14950","derMaw","82211at32523"
"14951","gopAga","82211at32523"
"14952","malTer","82211at32523"
"14953","mesTub","82211at32523"
"14954","pelSin","82211at32523"
"14955","terMex","82211at32523"
"14956","cheAbi","82302at32523"
"14957","cheMyd","82302at32523"
"14958","chrPic","82302at32523"
"14959","cuoAmb","82302at32523"
"14960","cuoMcc","82302at32523"
"14961","emySub","82302at32523"
"14962","gopAga","82302at32523"
"14963","mesTub","82302at32523"
"14964","pelCas","82302at32523"
"14965","pelSin","82302at32523"
"14966","plaMeg","82302at32523"
"14967","podExp","82302at32523"
"14968","terMex","82302at32523"
"14969","cheAbi","82303at32523"
"14970","cheMyd","82303at32523"
"14971","cheSer","82303at32523"
"14972","cuoMcc","82303at32523"
"14973","derMaw","82303at32523"
"14974","malTer","82303at32523"
"14975","plaMeg","82303at32523"
"14976","terMex","82303at32523"
"14977","cheSer","8240at32523"
"14978","chrPic","8240at32523"
"14979","cuoAmb","8240at32523"
"14980","derMaw","8240at32523"
"14981","emySub","8240at32523"
"14982","malTer","8240at32523"
"14983","mesTub","8240at32523"
"14984","pelCas","8240at32523"
"14985","plaMeg","8240at32523"
"14986","podExp","8240at32523"
"14987","terMex","8240at32523"
"14988","cheAbi","82500at32523"
"14989","gopAga","82500at32523"
"14990","cheAbi","82616at32523"
"14991","chrPic","82616at32523"
"14992","cuoMcc","82616at32523"
"14993","derMaw","82616at32523"
"14994","emySub","82616at32523"
"14995","mesTub","82616at32523"
"14996","pelCas","82616at32523"
"14997","plaMeg","82616at32523"
"14998","podExp","82616at32523"
"14999","terMex","82616at32523"
"15000","carIns","82692at32523"
"15001","cheAbi","82692at32523"
"15002","cheMyd","82692at32523"
"15003","cheSer","82692at32523"
"15004","chrPic","82692at32523"
"15005","cuoAmb","82692at32523"
"15006","cuoMcc","82692at32523"
"15007","derCor","82692at32523"
"15008","derMaw","82692at32523"
"15009","emySub","82692at32523"
"15010","gopAga","82692at32523"
"15011","malTer","82692at32523"
"15012","mesTub","82692at32523"
"15013","pelCas","82692at32523"
"15014","pelSin","82692at32523"
"15015","plaMeg","82692at32523"
"15016","podExp","82692at32523"
"15017","terMex","82692at32523"
"15018","cheAbi","82937at32523"
"15019","cheMyd","82937at32523"
"15020","cheSer","82937at32523"
"15021","chrPic","82937at32523"
"15022","cuoMcc","82937at32523"
"15023","derMaw","82937at32523"
"15024","emySub","82937at32523"
"15025","gopAga","82937at32523"
"15026","malTer","82937at32523"
"15027","mesTub","82937at32523"
"15028","pelCas","82937at32523"
"15029","pelSin","82937at32523"
"15030","podExp","82937at32523"
"15031","terMex","82937at32523"
"15032","cheMyd","83209at32523"
"15033","cheSer","83209at32523"
"15034","chrPic","83209at32523"
"15035","cuoAmb","83209at32523"
"15036","cuoMcc","83209at32523"
"15037","derCor","83209at32523"
"15038","derMaw","83209at32523"
"15039","emySub","83209at32523"
"15040","gopAga","83209at32523"
"15041","mesTub","83209at32523"
"15042","pelCas","83209at32523"
"15043","pelSin","83209at32523"
"15044","plaMeg","83209at32523"
"15045","podExp","83209at32523"
"15046","terMex","83209at32523"
"15047","carIns","83640at32523"
"15048","cheAbi","83640at32523"
"15049","cheMyd","83640at32523"
"15050","cheSer","83640at32523"
"15051","chrPic","83640at32523"
"15052","cuoMcc","83640at32523"
"15053","derMaw","83640at32523"
"15054","emySub","83640at32523"
"15055","mesTub","83640at32523"
"15056","pelSin","83640at32523"
"15057","plaMeg","83640at32523"
"15058","podExp","83640at32523"
"15059","carIns","83722at32523"
"15060","cheAbi","83722at32523"
"15061","cheSer","83722at32523"
"15062","chrPic","83722at32523"
"15063","cuoAmb","83722at32523"
"15064","cuoMcc","83722at32523"
"15065","derCor","83722at32523"
"15066","derMaw","83722at32523"
"15067","emySub","83722at32523"
"15068","gopAga","83722at32523"
"15069","mesTub","83722at32523"
"15070","pelSin","83722at32523"
"15071","plaMeg","83722at32523"
"15072","podExp","83722at32523"
"15073","terMex","83722at32523"
"15074","carIns","83777at32523"
"15075","cheMyd","83777at32523"
"15076","cheSer","83777at32523"
"15077","chrPic","83777at32523"
"15078","derCor","83777at32523"
"15079","derMaw","83777at32523"
"15080","emySub","83777at32523"
"15081","gopAga","83777at32523"
"15082","mesTub","83777at32523"
"15083","pelCas","83777at32523"
"15084","pelSin","83777at32523"
"15085","plaMeg","83777at32523"
"15086","podExp","83777at32523"
"15087","terMex","83777at32523"
"15088","cheAbi","83849at32523"
"15089","chrPic","83849at32523"
"15090","cuoMcc","83849at32523"
"15091","gopAga","83849at32523"
"15092","plaMeg","83849at32523"
"15093","terMex","83849at32523"
"15094","chrPic","84004at32523"
"15095","derCor","84004at32523"
"15096","mesTub","84004at32523"
"15097","pelCas","84004at32523"
"15098","pelSin","84004at32523"
"15099","podExp","84004at32523"
"15100","carIns","8402at32523"
"15101","cheMyd","8402at32523"
"15102","cuoAmb","8402at32523"
"15103","derCor","8402at32523"
"15104","emySub","8402at32523"
"15105","gopAga","8402at32523"
"15106","mesTub","8402at32523"
"15107","pelCas","8402at32523"
"15108","podExp","8402at32523"
"15109","carIns","84044at32523"
"15110","cheAbi","84044at32523"
"15111","cheMyd","84044at32523"
"15112","cheSer","84044at32523"
"15113","chrPic","84044at32523"
"15114","cuoAmb","84044at32523"
"15115","cuoMcc","84044at32523"
"15116","derCor","84044at32523"
"15117","derMaw","84044at32523"
"15118","emySub","84044at32523"
"15119","gopAga","84044at32523"
"15120","mesTub","84044at32523"
"15121","pelCas","84044at32523"
"15122","pelSin","84044at32523"
"15123","plaMeg","84044at32523"
"15124","podExp","84044at32523"
"15125","terMex","84044at32523"
"15126","chrPic","84120at32523"
"15127","plaMeg","84120at32523"
"15128","terMex","84120at32523"
"15129","cheAbi","84134at32523"
"15130","cheMyd","84134at32523"
"15131","cheSer","84134at32523"
"15132","chrPic","84134at32523"
"15133","cuoAmb","84134at32523"
"15134","derCor","84134at32523"
"15135","derMaw","84134at32523"
"15136","emySub","84134at32523"
"15137","mesTub","84134at32523"
"15138","pelSin","84134at32523"
"15139","plaMeg","84134at32523"
"15140","terMex","84134at32523"
"15141","carIns","84445at32523"
"15142","chrPic","84445at32523"
"15143","cuoAmb","84445at32523"
"15144","cuoMcc","84445at32523"
"15145","derCor","84445at32523"
"15146","gopAga","84445at32523"
"15147","malTer","84445at32523"
"15148","pelSin","84445at32523"
"15149","plaMeg","84445at32523"
"15150","terMex","84445at32523"
"15151","carIns","84782at32523"
"15152","cheMyd","84782at32523"
"15153","cheSer","84782at32523"
"15154","chrPic","84782at32523"
"15155","derMaw","84782at32523"
"15156","emySub","84782at32523"
"15157","pelSin","84782at32523"
"15158","terMex","84782at32523"
"15159","cheAbi","84938at32523"
"15160","cheSer","84938at32523"
"15161","chrPic","84938at32523"
"15162","cuoAmb","84938at32523"
"15163","cuoMcc","84938at32523"
"15164","derCor","84938at32523"
"15165","derMaw","84938at32523"
"15166","emySub","84938at32523"
"15167","gopAga","84938at32523"
"15168","mesTub","84938at32523"
"15169","pelCas","84938at32523"
"15170","pelSin","84938at32523"
"15171","plaMeg","84938at32523"
"15172","terMex","84938at32523"
"15173","cheAbi","85010at32523"
"15174","derCor","85010at32523"
"15175","derMaw","85010at32523"
"15176","emySub","85010at32523"
"15177","gopAga","85010at32523"
"15178","malTer","85010at32523"
"15179","mesTub","85010at32523"
"15180","pelCas","85010at32523"
"15181","cheAbi","85312at32523"
"15182","cheMyd","85312at32523"
"15183","cuoAmb","85312at32523"
"15184","cuoMcc","85312at32523"
"15185","pelSin","85312at32523"
"15186","plaMeg","85312at32523"
"15187","terMex","85312at32523"
"15188","cheSer","85385at32523"
"15189","chrPic","85385at32523"
"15190","emySub","85385at32523"
"15191","malTer","85385at32523"
"15192","pelSin","85385at32523"
"15193","plaMeg","85385at32523"
"15194","podExp","85385at32523"
"15195","chrPic","85494at32523"
"15196","cuoAmb","85494at32523"
"15197","cuoMcc","85494at32523"
"15198","gopAga","85494at32523"
"15199","plaMeg","85494at32523"
"15200","cheAbi","8575at32523"
"15201","cheMyd","8575at32523"
"15202","chrPic","8575at32523"
"15203","cuoAmb","8575at32523"
"15204","cuoMcc","8575at32523"
"15205","gopAga","8575at32523"
"15206","plaMeg","8575at32523"
"15207","terMex","8575at32523"
"15208","chrPic","85843at32523"
"15209","malTer","85843at32523"
"15210","plaMeg","85843at32523"
"15211","cheMyd","85859at32523"
"15212","cheSer","85859at32523"
"15213","chrPic","85859at32523"
"15214","cuoAmb","85859at32523"
"15215","cuoMcc","85859at32523"
"15216","derCor","85859at32523"
"15217","derMaw","85859at32523"
"15218","emySub","85859at32523"
"15219","malTer","85859at32523"
"15220","mesTub","85859at32523"
"15221","pelCas","85859at32523"
"15222","pelSin","85859at32523"
"15223","podExp","85859at32523"
"15224","terMex","85859at32523"
"15225","terMex","86167at32523"
"15226","carIns","86173at32523"
"15227","cheAbi","86173at32523"
"15228","cheMyd","86173at32523"
"15229","cheSer","86173at32523"
"15230","chrPic","86173at32523"
"15231","pelCas","86173at32523"
"15232","pelSin","86173at32523"
"15233","plaMeg","86173at32523"
"15234","podExp","86173at32523"
"15235","carIns","86367at32523"
"15236","cheAbi","86367at32523"
"15237","cheSer","86367at32523"
"15238","chrPic","86367at32523"
"15239","cuoAmb","86367at32523"
"15240","cuoMcc","86367at32523"
"15241","derCor","86367at32523"
"15242","derMaw","86367at32523"
"15243","emySub","86367at32523"
"15244","gopAga","86367at32523"
"15245","malTer","86367at32523"
"15246","pelCas","86367at32523"
"15247","pelSin","86367at32523"
"15248","plaMeg","86367at32523"
"15249","podExp","86367at32523"
"15250","terMex","86367at32523"
"15251","carIns","86470at32523"
"15252","mesTub","86470at32523"
"15253","pelSin","86470at32523"
"15254","carIns","87110at32523"
"15255","cheMyd","87110at32523"
"15256","cheSer","87110at32523"
